vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,car_name_freq
4,33000,21.63,998,67.0,5,480000,237
6,60000,23.95,998,67.05,5,240000,778
6,80000,18.0,1198,86.7,5,350000,362
6,45000,22.77,1498,98.59,5,595000,374
4,36000,21.4,1197,83.1,5,575000,364
3,15000,20.51,998,67.04,5,418000,717
3,25000,22.7,799,53.64,5,250000,75
3,19000,22.7,1582,126.2,5,1700000,50
5,23300,18.9,1197,82.0,5,395000,580
4,90000,16.0,2179,140.0,7,1225000,330
9,42000,20.36,1197,78.9,5,229000,410
6,132000,11.4,2953,153.86,7,2300000,47
11,39256,13.7,1798,157.75,5,369000,93
8,50000,17.01,1591,121.3,5,530000,492
6,45000,18.9,1197,82.0,5,399000,580
3,41000,17.19,1197,81.86,5,650000,906
6,28207,21.79,998,67.05,5,320000,717
9,80000,19.3,1248,73.9,5,410000,890
2,7917,18.6,1199,88.76,5,680000,362
3,30000,21.21,1197,81.8,5,552000,781
5,29836,20.51,998,67.04,5,425000,717
1,5512,15.37,1196,73.0,5,465000,125
4,26426,24.3,1248,88.5,5,900000,295
2,20000,20.3,1086,68.0,5,475000,139
3,15000,21.5,1497,108.5,5,850000,85
1,10000,15.1,2179,152.87,7,1800000,330
5,70000,18.9,1197,82.0,5,410000,580
3,15000,18.15,1198,82.0,6,450000,27
11,80566,18.9,998,67.1,5,250000,717
4,20500,23.1,998,67.04,5,350000,237
5,59000,23.0,1498,98.96,5,610000,374
8,136700,22.32,1582,126.32,5,350000,492
10,120000,11.57,2179,138.1,7,400000,100
8,70000,15.1,2179,140.0,7,800000,330
3,39001,21.21,1197,81.8,5,625000,781
2,50000,27.39,1248,74.0,5,700000,364
5,37895,21.38,1396,88.7,5,709000,336
4,56494,28.4,1248,74.02,5,850000,890
3,65000,28.4,1248,74.02,5,750000,890
4,120000,15.4,1997,120.0,7,1000000,273
5,71000,11.0,2987,258.0,7,5375000,12
3,50000,17.0,1198,108.5,5,750000,85
4,30000,21.4,1197,83.1,5,610000,364
6,32500,20.34,1498,103.2,5,459000,247
5,50000,20.85,1197,83.14,5,460000,890
5,78000,21.9,1396,90.0,5,560000,906
3,20637,25.5,1498,98.6,5,800000,101
5,68000,28.4,1248,74.0,5,580000,781
3,20000,23.95,998,67.1,5,350000,778
3,60000,12.9,2755,174.5,7,3000000,187
21,80000,18.9,998,67.1,5,40000,717
5,15000,18.9,1197,82.0,5,430000,580
4,5000,18.6,1197,81.83,5,557000,906
11,280000,12.8,2494,102.0,8,340000,545
2,5000,24.7,796,47.3,5,300000,778
3,11000,25.5,1498,98.6,5,825000,101
4,54264,18.9,1197,81.86,5,470000,580
10,40256,19.7,796,46.3,5,138000,778
4,10000,18.9,1197,81.86,5,465000,580
4,61000,26.0,1498,98.6,5,870000,757
3,43000,20.89,1197,81.8,5,500000,73
4,15000,20.89,1197,81.8,5,475000,73
3,12500,21.19,1396,88.76,5,780000,906
6,48000,21.21,1498,103.2,5,559000,247
6,80000,18.6,1197,81.83,5,520000,906
8,71000,20.5,1598,103.5,5,270000,182
8,48000,25.8,1498,98.6,5,350000,362
2,6378,23.01,999,67.0,5,399000,306
7,76000,21.79,998,67.05,5,325000,717
10,43125,20.85,1197,83.14,5,250000,890
11,80000,15.6,1196,70.0,5,200000,271
7,56085,25.2,1248,74.0,5,350000,781
4,71000,24.3,1248,88.5,5,720000,295
6,90000,20.77,1248,88.76,7,580000,343
4,15000,18.5,1197,83.14,5,580000,890
3,19000,19.12,1373,91.1,5,950000,346
10,65000,20.0,1399,68.0,5,185000,271
8,131473,11.8,2967,246.7,5,2900000,6
11,70000,19.7,796,46.3,5,130000,778
1,10000,20.89,1197,81.8,5,535000,73
3,18000,19.62,1998,192.0,5,3350000,54
7,100000,23.1,998,67.04,5,340000,237
6,29000,18.9,1197,82.0,5,385000,580
4,24500,21.79,998,67.05,5,382000,717
15,99100,12.8,2494,102.0,8,399000,545
6,69666,16.5,1493,70.0,7,625000,211
14,55200,13.1,2499,141.0,7,485000,47
2,29800,16.55,2498,105.0,6,795000,62
10,20000,20.36,1197,78.9,5,290000,410
6,150000,15.96,2523,63.0,9,650000,211
5,100000,24.3,1248,88.5,5,642000,295
4,47665,22.77,1498,98.59,5,865000,374
7,43000,25.8,1498,98.6,5,345000,362
13,100000,19.7,796,46.3,5,150000,778
8,30000,12.55,2982,168.5,7,1450000,187
7,46001,19.3,1248,73.9,5,465000,890
4,45000,22.48,1995,187.74,5,3915000,118
3,50000,22.0,1197,81.8,5,500000,781
12,38564,19.81,1086,68.05,5,240000,410
4,50948,26.59,1248,74.0,5,680000,890
5,68200,21.66,1498,103.52,5,495000,182
5,42000,25.17,799,53.3,5,295000,306
10,38000,17.92,1086,62.1,5,129000,139
8,48000,20.51,998,67.04,5,250000,717
2,21400,24.3,1248,88.5,5,950000,295
4,53701,27.39,1248,74.0,5,670000,364
3,2700,20.73,1373,91.1,5,812000,346
4,28600,25.17,799,53.3,5,235000,306
9,100000,18.6,1197,85.8,5,380000,781
7,40000,20.0,1399,68.05,5,200000,271
6,95500,15.3,2993,258.0,5,3350000,25
4,24000,23.01,999,67.0,5,330000,306
11,57726,20.36,1197,78.9,5,235000,410
5,35000,18.16,1196,86.8,5,360000,271
11,150000,12.8,2494,102.0,7,880000,545
3,20000,17.0,1591,121.3,5,990000,492
4,69000,27.3,1498,98.6,5,675000,175
8,73000,22.74,796,47.3,5,200000,778
7,101000,17.5,1298,85.8,5,350000,890
10,15000,15.4,2179,120.0,8,700000,273
3,30000,23.0,1498,98.96,5,950000,374
4,40000,23.95,998,67.05,5,350000,778
8,39500,25.8,1498,98.6,5,320000,362
8,70175,21.27,1396,88.76,5,395000,906
8,90000,23.5,1396,88.7,5,300000,492
3,114000,19.0,1197,85.8,5,500000,890
12,45641,18.9,998,67.1,5,190000,717
4,22558,22.7,799,53.64,5,235000,75
5,51000,22.77,1498,98.59,5,576000,374
10,140782,11.5,2982,171.0,7,1025000,187
19,54000,19.7,796,46.3,5,90000,778
2,20000,18.6,1197,81.86,5,621000,906
5,30000,17.19,1197,81.86,5,525000,906
9,75000,12.55,2982,168.5,7,1290000,187
2,10000,19.0,1199,88.76,5,675000,362
5,70000,28.09,1248,88.5,5,650000,346
3,19000,26.82,1498,93.87,5,750000,346
5,50000,20.51,998,67.04,5,350000,717
15,200000,10.5,2179,120.0,8,250000,273
5,51000,21.4,1197,83.1,5,515000,364
3,40000,14.59,1999,149.92,5,1550000,50
4,56000,15.4,2179,120.0,7,1200000,273
10,50000,17.92,1086,62.1,5,170000,139
7,41423,21.79,998,67.05,5,295000,717
8,104000,15.96,2523,62.1,7,450000,211
6,15000,17.4,1497,117.3,5,1000000,757
4,54000,18.6,1197,81.83,5,550000,906
9,45000,18.5,1197,80.0,5,295000,906
5,28000,21.19,1396,88.73,5,650000,906
5,95961,16.0,2179,140.0,7,1225000,330
4,100000,23.95,998,67.05,5,300000,778
5,90000,16.0,2179,140.0,7,1000000,330
3,57000,14.24,2755,174.5,7,2650000,187
3,19211,19.1,1368,98.6,5,795000,492
7,120000,12.05,2179,120.0,9,492000,273
2,19910,24.3,1248,88.5,5,1050000,295
3,20000,18.6,1197,81.86,5,650000,906
12,78435,18.7,1199,88.7,5,300000,175
8,50000,20.54,1598,103.6,5,320000,247
3,54200,15.1,2179,152.87,7,1010000,330
9,41900,14.3,1598,105.0,5,350000,182
5,47129,26.0,1498,98.6,5,600000,757
8,80000,20.54,1598,103.6,5,349000,247
2,25000,15.37,1196,73.0,5,385000,125
5,30000,20.63,1198,67.0,5,320000,85
15,35000,18.9,998,67.1,5,100000,717
2,15000,17.0,1591,121.3,5,1100000,492
4,57000,27.39,1248,74.0,5,685000,364
4,33529,19.12,1373,91.1,5,925000,346
3,70000,24.0,1186,73.97,5,430000,580
5,62000,17.6,1582,126.2,5,1050000,336
9,25000,19.81,1086,68.05,5,200000,410
4,44000,27.39,1248,74.0,5,650000,364
8,50000,18.9,1197,82.0,5,300000,580
6,75001,25.83,1498,99.0,5,450000,271
6,20000,18.6,1197,81.83,5,450000,906
1,7151,24.12,1197,88.5,5,790000,17
2,13033,12.05,2157,178.49,7,2500000,3
3,74455,23.0,1498,98.96,5,790000,374
5,23000,22.3,799,53.26,5,245000,306
7,37151,20.14,1498,88.8,5,375000,373
5,91000,22.54,1396,88.73,5,560000,906
4,70000,25.17,799,53.3,5,270000,306
8,23460,23.95,998,67.05,5,240000,778
6,79000,18.6,1197,81.83,5,515000,906
7,120000,15.1,2179,140.0,7,600000,330
6,52631,28.4,1248,74.0,5,475000,781
9,43120,16.8,1497,116.3,5,400000,757
4,10000,22.77,1498,98.59,5,875000,374
3,18000,19.0,1194,94.68,5,630000,33
7,48000,20.77,1248,88.76,7,570000,343
2,20000,15.4,2523,75.0,7,982000,273
4,7500,23.1,998,67.04,5,412000,237
3,38000,22.54,1396,88.73,5,750000,906
5,60000,19.87,1461,83.8,5,900000,218
5,32359,17.01,1591,121.3,5,530000,492
11,68500,19.3,1248,73.9,5,180000,890
3,50000,15.1,2179,152.87,7,1050000,330
5,40000,15.37,1196,73.0,5,310000,125
4,25000,17.0,1198,108.5,5,900000,85
5,31000,20.4,1197,81.8,5,425000,781
8,114000,19.1,1197,85.8,5,400000,890
4,40159,20.3,1199,84.0,5,440000,37
2,25000,20.89,1197,81.8,5,510000,73
11,65000,17.92,1086,62.1,5,220000,139
2,60000,21.21,1197,81.8,5,525000,890
6,80000,23.9,1582,126.2,5,530000,492
9,49754,20.0,1399,68.0,5,169000,271
7,34540,19.02,1198,67.05,5,315000,85
12,90000,15.97,2993,258.0,7,1600000,25
8,70000,26.6,998,58.16,5,270000,717
7,60000,15.96,2523,63.0,9,575000,211
3,39000,21.21,1197,81.8,5,625000,781
8,48000,25.8,1498,98.6,5,299000,362
3,9000,25.17,799,53.3,5,450000,306
2,30000,23.7,1493,98.6,5,1050000,58
6,70000,19.81,1086,68.05,5,260000,410
4,70000,24.3,1248,88.5,5,610000,295
3,7000,24.04,999,67.0,5,330000,306
14,110000,17.3,1061,57.5,5,102000,717
8,277000,12.99,2494,100.6,7,750000,545
5,96330,25.32,1198,77.0,6,475000,66
8,75823,19.1,1197,85.8,5,425000,890
9,28000,20.92,998,67.1,5,225000,778
7,210000,12.99,2494,100.57,7,600000,545
4,24024,17.8,1497,117.3,5,750000,757
9,55000,22.07,1199,73.9,5,210000,373
12,120000,13.6,2523,63.0,7,525000,211
4,18000,23.01,999,67.0,5,265000,306
5,40000,20.51,998,67.04,5,300000,717
6,75000,26.0,1498,98.6,5,650000,757
9,80000,21.9,1396,88.76,5,300000,906
0,30000,18.15,1198,82.0,6,400000,66
8,90000,20.77,1248,88.8,7,660000,343
12,46500,19.7,796,46.3,5,130000,778
6,36908,28.4,1248,74.02,5,500000,890
6,60000,26.59,1248,74.0,5,620000,890
4,22000,25.5,1498,98.6,5,890000,101
8,193000,20.54,1598,103.6,5,272000,247
5,20000,22.54,1396,88.73,5,650000,906
3,20000,23.95,998,67.05,5,340000,778
5,25500,23.01,999,67.0,5,270000,306
2,15000,17.3,1497,121.0,7,980000,24
4,90000,15.96,2523,63.0,9,750000,211
4,50000,15.4,1997,120.0,7,970000,273
6,70765,16.0,2179,140.0,7,1085000,330
12,56000,17.5,1298,85.8,5,325000,890
10,40000,16.6,1197,85.0,5,280000,781
6,120000,20.77,1248,88.8,7,750000,343
11,80000,18.9,1061,67.0,5,150000,717
8,70000,15.1,2179,140.0,7,725000,330
6,20000,18.6,1197,81.83,5,486000,906
2,26000,17.01,1591,121.3,5,950000,492
3,62728,18.9,1197,81.86,5,475000,580
16,40000,18.9,998,67.1,5,75000,717
5,80000,25.32,1198,77.0,6,380000,66
5,61000,15.04,1598,103.2,5,640000,247
5,120000,26.59,1248,74.0,5,500000,890
3,20000,18.6,1197,81.83,5,650000,906
8,47000,16.8,1497,116.3,5,400000,757
10,39568,15.6,1196,70.0,5,179000,271
6,48429,20.36,1197,78.9,5,315000,410
8,50000,14.0,2179,138.1,7,800000,100
6,110000,19.67,1582,126.2,5,800000,336
5,47000,18.1,1199,88.7,5,550000,362
5,50000,16.5,1493,70.0,7,650000,211
3,32099,17.8,1248,75.0,5,500000,781
8,45000,22.32,1582,126.32,5,495000,492
6,58000,20.45,1461,83.8,5,490000,218
8,50000,11.57,2179,138.1,7,550000,100
3,35000,22.54,1396,88.73,5,650000,906
4,30000,18.6,1197,81.83,5,635000,906
5,20000,25.17,799,53.3,5,300000,306
3,70000,26.6,998,58.16,5,380000,717
2,4104,21.4,1197,83.1,5,675000,364
4,60000,21.38,1396,88.7,5,900000,336
8,119970,12.99,2494,100.0,8,750000,545
9,73000,14.74,2993,270.9,5,1299000,52
4,48030,25.6,1498,97.9,5,1270000,757
7,120000,15.4,2179,120.0,8,450000,273
10,65000,25.0,1197,82.0,5,245000,580
5,45000,21.38,1396,88.7,5,925000,336
3,58000,13.68,2393,147.8,8,1450000,545
3,28000,18.1,1496,105.94,5,950000,17
3,25000,24.7,796,47.3,5,275000,778
3,11000,15.5,1198,86.7,5,820000,362
8,7979,16.8,1497,116.4,5,525000,757
3,14500,23.1,998,67.04,5,400000,237
4,25000,25.17,799,53.3,5,300000,306
7,73000,28.4,1248,74.0,5,425000,781
5,39000,28.09,1248,88.5,5,549000,346
9,99099,12.8,2494,102.0,8,700000,545
6,25000,20.85,1197,83.14,5,460000,890
3,100000,28.4,1248,74.02,5,730000,890
6,44000,25.8,1498,98.6,5,450000,362
10,40000,20.0,1399,68.0,5,150000,271
7,31993,20.14,1498,88.8,5,349000,373
6,20000,18.6,1197,81.83,5,480000,906
4,50000,24.7,796,47.3,5,280000,778
13,500000,13.6,2523,63.0,7,200000,211
7,67232,23.1,998,67.04,5,350000,237
10,88001,12.8,2494,102.0,8,695000,545
6,57000,22.32,1582,126.32,5,599000,492
14,51012,26.2,998,58.2,5,175000,717
3,72500,21.19,1396,88.73,5,650000,906
12,50000,17.3,1061,57.5,5,145000,717
10,87000,11.57,2179,138.1,7,250000,100
4,30000,24.7,796,47.3,5,250000,778
3,80000,21.5,1497,108.5,5,785000,85
15,120000,18.1,1493,110.0,5,135000,492
5,20000,20.85,1197,83.14,5,460000,890
2,20000,15.4,2523,75.0,7,982000,273
5,79000,25.2,1248,74.0,5,525000,781
10,35000,18.6,1197,85.8,5,270000,781
3,16088,25.5,1498,98.6,5,814000,101
7,46652,20.51,998,67.04,5,290000,717
6,20000,20.51,998,67.0,5,430000,717
7,100000,23.4,1248,74.0,5,400000,890
6,71500,15.4,2523,75.0,9,550000,273
2,24000,21.01,1197,81.8,5,810000,364
3,80000,23.84,1199,84.0,5,360000,145
3,9248,21.4,1197,83.1,5,675000,364
3,83000,16.5,1493,70.0,7,675000,211
7,120000,18.9,1197,82.0,5,225000,580
4,10000,24.7,796,47.3,5,321000,778
8,67000,19.01,1461,108.45,5,425000,218
3,40000,16.0,2179,140.0,7,1400000,330
5,70100,22.54,1396,88.73,5,580000,906
7,65000,19.64,1461,108.45,5,400000,218
14,60000,13.93,2179,138.1,7,500000,100
6,42000,19.01,1461,108.45,5,550000,218
6,47000,20.85,1197,83.14,5,575000,890
14,110000,17.92,1086,62.1,5,150000,139
4,78000,24.3,1248,88.5,5,725000,295
5,15000,23.01,999,67.0,5,300000,306
3,50000,24.7,796,47.3,5,310000,778
3,25358,21.7,1498,98.96,5,950000,374
6,100000,15.4,2179,120.0,7,850000,273
3,35000,18.9,1197,81.86,5,500000,580
5,78000,24.0,1186,73.97,5,395000,580
4,15000,20.63,1198,67.0,5,295000,85
7,71000,20.34,1498,103.2,5,480000,247
11,140000,11.5,2982,171.0,7,1200000,187
7,34000,19.87,1461,83.8,5,475000,218
3,35000,19.67,1582,126.2,5,1330000,336
3,5000,21.01,1197,81.8,5,700000,364
4,65000,22.27,1498,108.6,5,570000,247
3,21814,23.84,1199,83.83,5,515000,145
3,40000,23.0,1498,98.96,5,870000,374
6,45000,22.54,1396,88.76,5,550000,906
7,56815,19.1,1197,85.8,5,450000,890
6,45000,17.4,1497,117.3,5,665000,757
13,95000,13.6,2523,63.0,7,300000,211
2,25000,23.7,1396,88.76,5,850000,58
6,15000,26.59,1248,74.0,5,600000,890
7,30000,15.4,1997,120.0,9,400000,273
3,65000,18.15,1198,82.0,6,300000,27
8,32000,20.36,1197,78.9,5,265000,410
6,41000,19.59,1995,184.0,5,1999000,152
3,50000,16.55,2498,105.0,6,950000,62
2,10000,25.17,799,53.3,5,350000,306
8,163168,15.1,2179,140.0,7,600000,330
8,60000,22.9,1248,74.0,5,380000,781
4,22542,25.5,1498,98.6,5,749000,101
9,80000,12.05,2179,120.0,9,600000,273
10,43785,20.36,1197,78.9,5,210000,410
6,65000,24.0,1120,70.0,5,300000,580
2,20000,17.0,1497,121.31,5,905000,374
7,133000,20.45,1461,83.8,5,415000,218
3,10983,21.5,1197,81.8,5,425000,717
3,9000,17.0,1591,121.3,5,1195000,492
5,68000,22.54,1396,88.73,5,620000,906
9,40000,20.92,998,67.1,5,224000,778
15,45000,21.79,998,67.05,5,55000,717
3,20000,21.4,1197,83.1,5,570000,364
8,40000,15.37,1196,73.0,7,162000,125
3,60000,13.68,2393,147.8,7,1650000,545
2,30000,26.1,1498,99.23,5,660000,65
1,10000,15.37,1196,73.0,5,368000,125
5,32568,28.09,1248,88.5,5,449000,346
9,70000,19.7,796,46.3,5,200000,778
7,37779,24.7,796,47.3,5,220000,778
5,50000,25.17,799,53.3,5,275000,306
5,52000,24.3,1248,88.5,5,635000,295
1,20000,15.1,2179,152.87,7,1600000,330
3,18000,18.6,1197,81.83,5,650000,906
4,40000,23.1,998,67.04,5,360000,237
2,11000,19.0,1199,88.76,5,835000,362
15,60000,18.9,998,67.1,5,120000,717
5,80000,26.59,1248,74.0,5,530000,890
3,12550,22.0,1197,81.8,5,750000,781
9,110000,19.3,1248,73.9,5,284000,890
13,34273,16.1,1298,88.2,5,190000,781
4,17637,28.4,1248,74.02,5,790000,890
2,4500,19.01,1462,103.2,6,1040000,7
3,50000,23.84,1199,84.0,5,350000,145
6,20000,15.37,1196,73.0,7,300000,125
2,9000,21.21,1197,81.8,5,650000,890
8,80000,25.8,1498,98.6,5,350000,362
4,10000,20.51,998,67.0,5,410000,717
4,57000,19.5,1968,141.0,5,1290000,59
15,70000,19.7,796,46.3,5,70000,778
8,24000,9.52,2993,313.0,4,4000000,18
6,30000,15.9,1496,120.69,5,670000,374
3,60000,18.16,1196,86.8,5,342000,271
3,15000,23.1,998,67.04,5,425000,237
2,1041,19.02,1198,67.05,5,530000,85
5,36172,24.7,796,47.3,5,270000,778
3,6000,21.79,998,67.05,5,400000,717
5,60000,14.1,2179,147.94,7,850000,100
2,7200,17.4,1197,81.86,5,750000,906
9,25000,20.36,1197,78.9,5,315000,410
9,13000,20.36,1197,78.9,5,340000,410
14,70000,13.5,1799,130.0,5,250000,59
1,12000,20.3,1199,112.44,5,565000,37
10,80000,20.36,1197,78.9,5,250000,410
5,25000,28.09,1248,88.5,5,670000,346
7,78000,20.14,1498,88.8,5,360000,373
3,17000,22.74,796,47.3,5,315000,778
7,15000,14.94,2967,241.4,5,2100000,99
8,110000,20.45,1461,83.8,5,355000,218
6,85000,25.83,1498,99.0,5,250000,271
10,90000,12.8,2494,102.0,8,415000,545
8,64000,30.46,796,47.3,5,225000,778
4,25000,24.3,1248,88.5,5,925000,295
9,80416,23.95,998,67.05,5,240000,778
9,22215,19.7,796,46.3,5,170000,778
11,60000,16.55,1968,140.0,5,1250000,99
7,62000,25.2,1248,74.0,5,400000,781
12,57500,17.0,1497,118.0,5,299000,757
5,60000,21.19,1396,88.73,5,550000,906
3,4000,18.6,1197,81.83,5,710000,906
3,40000,20.51,998,67.04,5,375000,717
10,93292,17.0,1497,118.0,5,400000,757
3,52000,21.79,998,67.05,5,380000,717
1,10000,20.71,799,53.64,5,349000,10
3,48000,28.4,1248,74.0,5,830000,781
3,9945,20.51,998,67.0,5,460000,717
12,90000,17.92,1086,62.1,5,127000,139
10,25000,15.6,1196,70.0,5,230000,271
5,52000,21.38,1396,88.7,5,935000,336
10,8000,17.01,1591,121.3,5,550000,492
3,15000,20.89,1197,81.8,5,440000,73
19,123500,17.3,1061,64.0,5,80000,717
6,65122,28.4,1248,74.0,5,510000,781
10,70000,17.92,1086,62.1,5,140000,139
6,34520,16.02,1373,93.7,7,565000,343
9,64000,20.36,1197,78.9,5,250000,410
6,50000,18.6,1197,81.83,5,425000,906
7,46532,25.8,1498,98.6,5,319000,362
3,9700,20.51,998,67.04,5,420000,717
9,75000,19.7,796,46.3,5,165000,778
3,40000,15.1,2179,152.87,7,1500000,330
5,30000,22.74,796,47.3,5,240000,778
6,127357,27.3,1498,98.6,5,235000,175
3,10000,17.0,1198,108.5,5,550000,85
4,10000,22.0,1197,81.8,5,780000,890
2,6006,13.68,2393,147.51,7,1950000,545
7,13000,15.8,1499,110.0,5,620000,374
9,56890,18.9,998,67.1,5,220000,717
6,113000,19.64,1461,108.45,5,500000,218
1,23323,22.3,799,53.26,5,430000,306
13,100000,19.7,796,46.3,5,80000,778
12,55812,18.9,1061,67.0,5,240000,717
3,20000,28.4,1248,74.02,5,720000,890
4,52000,19.59,1995,187.74,5,3300000,152
3,10000,22.0,1197,81.8,5,640000,781
2,4500,24.04,999,67.0,5,500000,306
8,33682,22.74,796,47.3,5,235000,778
6,77506,25.83,1498,99.0,5,550000,65
9,55261,20.0,1399,68.05,5,215000,271
7,47000,12.05,2179,120.0,8,670000,273
3,20000,24.04,999,67.0,5,330000,306
10,120000,13.6,2523,63.0,7,400000,211
2,40000,21.21,1197,81.8,5,525000,781
8,40000,24.0,1120,70.0,5,380000,580
4,45000,19.3,1248,73.9,5,525000,890
4,48000,18.1,1199,88.7,5,540000,362
8,72000,18.9,998,67.1,5,290000,717
5,60000,23.01,999,67.0,5,215000,306
5,32000,17.05,1995,184.0,5,2500000,54
2,5000,15.96,2523,62.1,7,790000,211
6,31000,18.7,1199,88.7,5,450000,175
5,37500,20.51,998,67.04,5,350000,717
8,84000,22.9,1248,74.0,5,350000,781
3,36000,24.3,1248,88.5,5,735000,295
9,60000,22.32,1582,126.32,5,445000,492
5,52000,25.0,1493,113.42,5,680000,492
5,40000,20.51,998,67.04,5,325000,717
4,70000,22.54,1396,88.73,5,600000,906
2,34000,19.6,1461,108.45,5,900000,218
7,60000,19.01,1461,108.45,5,600000,218
6,78000,25.2,1248,74.0,5,465000,781
1,60000,14.24,2755,174.5,7,2480000,187
6,70000,16.8,1395,138.03,5,410000,59
2,10000,28.4,1248,74.02,5,810000,890
5,58000,20.51,998,67.04,5,350000,717
6,290000,12.55,2982,168.5,7,1600000,187
2,15000,21.56,1462,103.25,5,875000,346
2,23000,19.83,1198,67.0,5,415000,85
7,40000,22.74,796,47.3,5,250000,778
9,35800,20.36,1197,78.9,5,265000,410
7,36000,20.0,1399,68.05,5,235000,271
2,50000,26.1,1498,99.23,5,785000,65
12,52000,19.81,1086,68.05,5,175000,410
9,123105,11.5,2982,169.0,7,1250000,187
6,70000,16.0,1997,140.0,7,850000,330
3,25000,18.6,1197,81.86,5,600000,906
10,10948,14.84,2143,167.62,5,1350000,118
8,39000,16.09,1995,184.0,5,2375000,23
13,60000,20.36,1197,78.9,5,200000,410
9,70000,17.01,1591,121.3,5,380000,492
7,77000,12.55,2982,168.5,7,1500000,187
5,48000,23.84,1199,84.0,5,325000,145
4,50000,23.1,998,67.04,5,350000,237
5,52000,19.3,1248,73.9,5,680000,890
11,120000,17.5,1298,85.8,5,200000,890
6,95945,15.63,1499,110.4,5,500000,374
5,20673,18.9,998,67.1,5,350000,717
6,80000,15.1,2179,140.0,7,1000000,330
7,171000,25.1,1498,98.6,5,530000,757
4,5000,18.16,1196,86.8,5,510000,65
2,10000,18.9,1197,81.86,5,625000,580
6,52312,24.0,1120,70.0,5,415000,580
12,178000,12.05,2179,120.0,7,325000,273
8,39569,28.4,1248,74.0,5,289000,781
10,65000,10.2,3628,308.0,7,2899000,51
3,38000,24.3,1248,88.5,5,800000,295
8,113414,20.54,1598,103.6,5,430000,247
6,120000,26.59,1248,74.0,5,450000,890
3,10000,18.6,1197,81.83,5,790000,906
2,6000,23.0,1498,98.96,5,952000,374
5,80000,19.87,1461,83.8,5,640000,218
14,70000,13.9,1599,103.2,5,125000,492
7,65000,20.45,1461,83.8,5,450000,218
3,4000,17.0,1591,121.3,5,950000,492
6,65000,26.0,1498,98.6,5,500000,757
4,26000,18.6,1197,81.83,5,540000,906
7,60000,28.4,1248,74.0,5,458000,781
4,36000,21.7,1498,98.96,5,850000,374
6,60000,25.2,1248,74.0,5,500000,781
7,88720,16.55,1968,147.51,5,1900000,99
6,212000,19.0,1197,85.8,5,200000,890
1,25000,23.01,999,67.0,5,300000,306
9,60000,18.9,998,67.1,5,220000,717
3,20000,23.84,1199,84.0,5,470000,145
2,15000,20.52,1197,81.8,5,510000,717
2,5000,24.4,1498,98.63,5,780000,33
5,36889,20.73,1373,91.1,5,530000,346
6,160000,22.77,1498,98.59,5,500000,374
1,10000,20.52,1197,81.8,5,450000,717
4,100000,13.68,2393,147.8,7,1500000,545
4,35780,27.28,1047,69.0,5,350000,145
10,130890,18.9,998,67.1,5,160000,717
11,100380,15.6,1497,116.3,5,380000,757
5,50000,28.09,1248,88.5,5,695000,346
5,34500,20.51,998,67.04,5,375000,717
4,10000,23.95,998,67.1,5,340000,778
4,30000,25.17,799,53.3,5,300000,306
3,38000,23.84,1199,84.0,5,390000,145
11,70000,13.45,1086,62.1,5,150000,139
15,49256,21.79,998,67.05,5,111000,717
15,60000,14.0,1061,64.0,5,125000,717
5,79200,15.4,2179,120.0,7,1150000,273
4,35000,17.4,1497,117.3,5,750000,757
6,61107,19.02,1198,67.05,5,350000,85
6,95000,25.2,1248,74.0,5,480000,781
7,92000,10.5,2609,120.0,7,595000,273
12,50000,19.7,796,46.3,5,175000,778
5,65000,18.9,1197,82.0,5,475000,580
9,48000,19.64,1461,108.45,5,375000,218
9,40000,22.9,1248,74.0,5,390000,781
2,11800,19.83,1198,67.0,7,575000,85
3,25000,20.3,1199,84.0,5,599000,37
6,72000,25.8,1498,98.6,5,425000,362
7,21980,20.51,998,67.04,5,290000,717
5,60000,21.38,1396,88.7,5,770000,336
6,53000,26.0,1498,98.6,5,535000,757
12,30000,19.7,796,46.3,5,150000,778
3,5000,24.7,796,47.3,5,325000,778
9,65000,15.06,1995,177.0,5,850000,54
11,80875,18.9,998,67.1,5,250000,717
4,35000,23.0,1498,98.96,5,800000,374
7,85392,28.4,1248,74.0,5,450000,781
2,45000,25.47,1248,88.5,7,980000,343
7,54000,18.6,1197,85.8,5,411000,781
6,90000,20.77,1248,88.76,7,650000,343
2,10000,18.27,998,118.35,5,950000,58
5,47000,19.81,1086,68.05,5,370000,410
21,120000,18.9,998,67.1,5,95000,717
4,78000,17.6,2179,153.86,7,1300000,41
2,15000,18.9,1197,81.86,5,598000,580
1,3800,19.05,1199,84.82,5,730000,1
3,10000,20.73,1373,91.1,5,875000,346
2,2000,19.5,1199,88.76,5,670000,362
2,20000,23.95,998,67.05,5,330000,778
2,5000,21.4,1197,83.1,5,610000,364
4,50907,26.59,1248,74.0,5,680000,890
4,38000,26.59,1248,74.0,5,585000,890
7,67000,25.8,1498,98.6,5,330000,362
2,9000,23.9,1582,126.2,5,950000,492
6,25000,18.0,1198,86.7,5,350000,362
3,54000,25.8,1498,98.6,5,650000,362
4,127991,25.5,1498,98.6,5,675000,101
7,26000,16.02,1373,93.7,7,530000,343
13,65123,17.8,1248,75.0,5,340000,781
5,112000,15.4,2179,120.0,7,900000,273
4,50000,20.51,998,67.04,5,370000,717
9,61043,19.7,796,46.3,5,210000,778
